,word1,word2,similarity
129,postmodernist,artist,6.57
130,ruralist,rustic,7.86
131,ruralist,advocate,0.67
132,conjurors,enchantress,7.50
133,detestable,offensive,8.75
134,detestable,hateful,9.62
135,comparing,compare,10.00
136,comparing,analogize,8.00
137,marketers,selling,8.43
138,hypercoaster,roller,3.25
139,pittance,payment,5.14
140,soulless,insensitive,7.17
141,hypermarket,supermarket,5.00
142,confluent,branch,4.20
143,confluent,convergent,6.29
144,anterooms,building,6.14
145,reasoning,deduce,8.00
146,reasoning,re-argue,4.00
147,summonings,page,5.43
148,summonings,demand,7.14
149,preordained,predetermine,8.50
150,antechamber,room,7.88
151,concavity,shape,6.67
152,concavity,recess,7.67
153,unzipping,unfasten,8.29
154,spoonful,containerful,4.20
155,partible,divisible,7.71
156,hypersensitive,susceptible,6.33
157,impurity,adulteration,6.33
158,impurity,waste,4.83
159,inscribe,engrave,8.67
160,virginals,harpsichord,1.86
161,hypertexts,database,7.00
162,inheritances,acquisition,6.83
163,infectious,septic,7.00
164,infectious,contagious,9.25
165,pinpointed,locate,9.22
166,capitalised,profit,7.60
167,capitalised,supply,5.17
168,retrace,return,7.25
169,deadness,quality,0.38
170,deadness,inelasticity,4.29
171,conformism,legalism,3.67
172,tripods,tripod,10.00
173,lastingly,wear,3.00
174,lastingly,populate,0.43
175,unexpected,unannounced,8.00
176,interlink,intercommunicate,7.00
177,interlink,connect,9.22
178,brained,kill,1.75
179,brained,hit,3.40
180,unicycles,wheel,6.88
181,unicycles,bicycle,6.57
182,preservers,cook,5.17
183,preservers,worker,2.80
184,autografts,graft,5.33
185,retarding,decelerate,7.88
186,retarding,stay,4.20
187,subfamily,group,8.00
188,encrust,coat,8.44
189,encrust,decorate,6.71
190,wingless,flightless,8.80
191,intraspecific,interspecies,5.50
192,tunneled,penetrate,6.33
193,tunneled,dig,8.71
194,suppressor,gene,3.75
195,suppressor,restrainer,9.22
196,expound,elaborate,8.67
197,expound,detail,8.88
198,brisker,energetic,8.33
199,brisker,invigorating,8.62
200,wealthy,rich,9.67
201,eventful,important,7.86
202,eventful,lively,7.57
203,edgeless,dull,7.43
204,clownish,humorous,7.67
205,inquisitor,thousand,0.29
206,inquisitor,inquirer,7.80
207,extravert,extroversive,7.83
208,finality,conclusive,8.57
209,gibberish,dutch,4.00
210,championship,status,4.60
211,championship,contest,6.22
212,indelicate,indecent,5.88
213,indelicate,tasteless,7.33
214,sheikhdoms,domain,6.29
215,flighted,fly,8.20
216,flighted,shoot,2.40
217,backwardness,idiocy,6.38
218,discontinuous,disjunct,7.80
219,cheapen,devalue,10.00
220,flatulence,physical,3.20
221,venomous,toxic,9.78
222,venomous,malicious,7.14
223,enshrouded,envelop,8.67
224,impotently,ineffective,8.67
225,deviationism,desertion,3.00
226,capitation,tax,6.00
227,denominate,label,5.71
228,illiberal,narrow-minded,8.86
229,periodical,nightly,5.80
230,periodical,publication,9.14
231,distillate,liquid,8.00
232,returning,bounce,4.17
233,dictatorship,state,6.75
234,disfavoring,prejudice,8.75
235,postglacial,cold,6.17
236,ennobled,honor,7.29
237,anticyclones,high,4.50
238,cylindrical,rounded,8.40
239,nonpolitical,apolitical,9.50
240,circumference,size,7.83
241,repositions,move,9.11
242,repositions,reduce,0.88
243,librarianship,position,5.40
244,conductive,semiconducting,4.40
245,bounced,skip,6.88
246,bounced,bounce,9.00
247,entreaty,request,8.50
248,convertible,car,7.29
249,convertible,security,0.38
250,constitutive,essential,6.00
251,kindergarteners,child,7.33
252,angrier,huffy,6.88
253,angrier,stormy,7.75
254,defiles,mar,8.00
255,defiles,spot,1.67
256,hankering,desire,8.60
257,hankering,longing,9.12
258,circumnavigate,circle,7.25
259,criticality,juncture,2.00
260,criticality,urgency,7.29
261,mistrustful,distrustful,7.43
262,presuppose,imply,7.43
263,presuppose,premise,6.75
264,mayoralty,position,6.71
265,companionships,friendship,9.50
266,primates,priest,0.50
267,omnipotent,powerful,9.38
268,postboxes,maildrop,9.78
269,loveable,desirable,8.83
270,antedating,chronologize,7.40
271,benefited,help,8.40
272,benefited,get,6.33
273,contrastive,different,9.33
274,contrastive,antonymous,5.40
275,interned,work,7.75
276,interned,confine,7.43
277,clamorous,noisy,9.44
278,baseness,unworthiness,4.00
279,serenaded,perform,7.12
280,snookered,play,5.00
281,snookered,flim-flam,8.00
282,immeasurable,incalculable,9.33
283,immeasurable,illimitable,8.43
284,encroachments,inroad,6.00
285,encroachments,entrance,2.75
286,deregulating,liberation,8.00
287,deregulating,exempt,6.62
288,acceptable,satisfactory,8.40
289,acceptable,standard,7.83
290,sentenced,declare,5.71
291,shrieks,shout,8.89
292,shrieks,cry,8.67
293,nonviable,dead,7.29
294,papered,cover,6.71
295,territorials,soldier,5.60
296,territorials,guard,6.29
297,publicise,tell,8.29
298,reenact,re-create,8.67
299,reenact,ordain,1.67
300,interstellar,major,7.00
301,scattered,separate,8.00
302,transmigrating,immigrate,7.22
303,transmigrating,born,1.12
304,associations,southern,0.56
305,associations,sociable,6.00
306,admiralty,department,4.50
307,admiralty,position,7.00
308,autobiographer,biographer,7.00
309,planners,schemer,7.50
310,planners,notebook,6.86
311,supplement,constitute,3.60
312,supplement,leverage,2.60
313,combusts,blow,7.25
314,combusts,ablaze,8.29
315,brightness,intelligence,8.38
316,brightness,radiance,9.50
317,producing,together,1.11
318,reserve,assign,6.43
319,reserve,withhold,8.62
320,unflagging,constant,6.33
321,unflagging,energetic,3.60
322,preschooler,child,7.75
323,baggers,machine,1.25
324,baggers,workman,6.14
325,willingness,wholeheartedness,7.71
326,unacceptable,unsatisfactory,8.89
327,unacceptable,unwelcome,7.00
328,directionless,purposeless,8.40
329,replications,reproduction,8.40
330,replications,procedure,4.40
331,retrials,trial,6.50
332,venders,selling,8.00
333,fantasist,creator,5.40
334,interlinks,intercommunicate,7.25
335,interlinks,connect,8.38
336,adversely,unfavorable,8.43
337,repulses,disgust,8.67
338,repulses,fight,3.00
339,humanness,quality,4.80
340,autofocus,optical,6.71
341,conversely,interview,0.38
342,conversely,proposition,0.14
343,ceaseless,continuous,9.33
344,hybridise,breed,6.86
345,antitumor,brain,0.71
346,parallelism,similarity,8.17
347,sightedness,sight,6.88
348,battleships,dreadnought,5.50
349,subarctic,polar,7.29
350,subarctic,overshoe,0.14
351,sufferance,self,2.29
352,uncomprehending,undiscerning,6.57
353,regretful,penitent,8.78
354,monoplanes,airplane,7.62
355,steepen,change,3.83
356,transfuse,breathe,3.00
357,transfuse,pour,4.89
358,hyperextension,extension,6.25
359,amazings,surprise,4.67
360,amazings,stump,2.25
361,perished,change,2.00
362,hilarity,gaiety,7.71
363,appearance,apparition,4.71
364,transmissible,infectious,8.00
365,transmissible,inheritable,6.50
366,wheaten,source,2.40
367,magnetize,charm,5.00
368,magnetize,change,3.00
369,militarize,change,3.17
370,circumspect,prudent,6.00
371,translocate,transfer,6.86
372,macroevolution,evolution,7.00
373,circumvented,attack,0.57
374,circumvented,surpass,6.86
375,adventism,christianity,6.75
376,breather,submarine,1.25
377,breather,respite,8.62
378,disabused,inform,4.40
379,contravene,deny,6.33
380,contravene,transgress,8.00
381,transducers,device,6.29
382,icelandic,scandinavian,7.50
383,uncertainty,speculativeness,8.00
384,disengages,unclog,5.00
385,painkillers,hydrochloride,3.33
386,associational,legion,4.40
387,associational,affiliation,9.00
388,luxuriance,abundance,8.86
389,vacations,spend,6.00
390,chooses,compare,7.33
391,chooses,decide,9.78
392,enunciated,state,6.00
393,cosponsoring,sponsor,8.12
394,impeded,obstruct,9.11
395,impeded,dam,6.40
396,irremovable,tenured,6.50
397,strangers,person,1.00
398,utilitarianism,doctrine,0.71
399,puffery,flattery,7.40
400,noncitizens,traveler,6.14
401,monsignori,priest,8.75
402,refered,apply,1.00
403,refered,remember,2.12
404,macrocosmic,large,7.38
405,functionality,practicality,8.11
406,spoonfuls,containerful,4.80
407,instructorship,position,0.86
408,approved,authorize,8.89
409,approved,rubberstamp,5.40
410,recorders,box,0.00
411,recorders,official,0.29
412,headship,position,5.40
413,credentials,document,6.20
414,credentials,certificate,7.50
415,enunciating,state,7.88
416,enunciating,round,0.14
417,caramelize,convert,3.29
418,cosigns,validate,7.17
419,cosigns,endorse,8.50
420,deformity,appearance,5.00
421,responsible,causative,6.00
422,undisputable,undeniable,9.25
423,reassess,measure,7.14
424,colonise,settle,9.11
425,subserve,help,7.00
426,religionist,person,5.33
427,sanctioned,empower,5.71
428,sanctioned,back,5.00
429,suggestible,susceptible,5.33
430,warmness,protectiveness,6.00
431,warmness,hotness,8.57
432,relates,focus,5.00
433,relates,remember,5.57
434,cardinality,number,5.86
435,rotational,transformation,4.29
436,rotational,circumvolution,7.62
437,totalism,political,4.38
438,irrationality,insanity,8.00
439,absorbance,density,6.00
440,intracerebral,emotional,4.14
441,disjoined,separate,9.86
442,intramuscular,powerful,5.29
443,endangerment,hazard,9.67
444,decomposition,fragmentation,6.71
445,decomposition,algebra,2.40
446,autobiographies,memoir,8.67
447,characterless,ordinary,7.33
448,dissenters,conscientious,4.25
449,subspecies,group,6.57
450,irreproducible,unrepeatable,8.62
451,cosigned,validate,6.00
452,cosigned,endorse,8.33
453,embellishment,expansion,6.67
454,encyclopaedic,comprehensive,7.67
455,indispensable,critical,7.89
456,indispensable,necessary,7.50
457,fractures,destroy,6.38
458,fractures,pervert,1.78
459,entraps,gin,0.12
460,entraps,deceive,7.50
461,anamorphosis,evolution,7.80
462,anamorphosis,copy,3.40
463,dispersive,distributive,7.29
464,smoothen,rub,7.00
465,interpreter,person,4.86
466,interpreter,symbolist,2.00
467,meadows,grassland,8.57
468,obtainment,acquiring,9.00
469,nonprofessional,lay,5.75
470,attendances,frequency,6.43
471,attendances,appearance,6.38
472,protraction,continuance,6.50
473,transshipped,transfer,7.88
474,entrapped,capture,8.00
475,entrapped,deceive,7.43
476,exclaiming,call,6.75
477,exclaiming,declare,7.78
478,passable,satisfactory,8.00
479,passable,negotiable,3.50
480,undetectable,invisible,8.89
481,undetectable,imperceptible,8.20
482,endurable,tolerable,8.40
483,supposed,speculate,7.67
484,supposed,suspect,6.44
485,transact,bank,5.75
486,survivalist,person,4.57
487,increasing,grow,8.29
488,increasing,up,6.40
489,fabricate,make,9.22
490,fabricate,think,4.20
491,partnership,partner,8.67
492,partnership,relationship,7.83
493,microorganism,organism,7.12
494,impossibilities,unattainableness,8.80
495,repress,suppress,8.00
496,dimensional,multidimensional,6.86
497,performance,universe,0.89
498,performance,musical,6.83
499,feudalism,organization,5.00
500,behaviorist,psychologist,8.67
501,interjection,break,7.14
502,interjection,exclamation,8.00
503,consequences,position,0.56
504,consequences,result,9.38
505,preschoolers,child,7.83
506,unmentionables,garment,6.00
507,subeditor,editor,6.71
508,standardize,regulate,8.38
509,standardize,measure,4.60
510,winners,walloper,1.67
511,persuasions,electioneering,2.75
512,persuasions,belief,7.50
513,conformations,balance,2.33
514,conformations,curvature,4.75
515,seriousness,badness,5.80
516,seriousness,gravity,7.67
517,metabolism,organic,5.80
518,reprints,reproduce,8.44
519,reprints,publication,5.67
520,replication,procedure,4.50
521,replication,copying,9.38
522,highjacking,robbery,9.33
523,highjacking,seize,9.00
524,repurchases,buy,7.62
525,sympathized,feel,8.67
526,unsuitable,unfit,10.00
527,unsuitable,irrelevant,5.00
528,victorious,successful,9.50
529,victorious,undefeated,8.60
530,leagued,unite,8.60
531,ravenous,gluttonous,7.60
532,ravenous,hungry,6.67
533,inversions,abnormality,4.50
534,inversions,phenomenon,5.00
535,flavourful,tasty,9.62
536,spaciousness,largeness,9.67
537,evidently,obvious,9.38
538,evidently,noticeable,9.00
539,reinsured,insure,6.29
540,crudeness,wild,4.43
541,crudeness,impoliteness,9.00
542,initialise,divide,0.86
543,initialise,determine,3.40
544,requirement,duty,6.71
545,requirement,thing,0.57
546,contortionists,acrobat,7.62
547,dysentery,diarrhea,8.67
548,occlusion,thrombosis,6.71
549,reenactor,actor,7.71
550,ulcerate,affect,2.40
551,ulcerate,change,3.50
552,exemplify,embody,9.12
553,exemplify,elaborate,3.67
554,attractor,entertainer,7.17
555,macroeconomists,economist,7.00
556,exploitive,consumptive,5.00
557,lectureship,position,4.75
558,automate,change,5.60
559,incorruptible,incorrupt,9.33
560,exacerbated,anger,7.00
561,exacerbated,inflame,8.00
562,continuously,unbroken,8.17
563,crusaders,warrior,8.00
564,crusaders,insurgent,6.00
565,formations,flight,3.50
566,formations,filing,6.60
567,bestowals,giving,8.33
568,bestowals,gift,8.50
569,undeviating,reliable,7.83
570,undeviating,direct,7.50
571,impassively,voice,0.43
572,paradoxical,inexplicable,7.43
573,deceitful,dishonest,9.78
574,commissions,equip,0.50
575,commissions,order,5.40
576,leisured,idle,7.75
577,unsalable,unmarketable,9.78
578,hypersensitivity,sensitivity,8.17
579,inquisitiveness,nosiness,8.33
580,monograms,symbol,7.67
581,admitting,confess,10.00
582,deflowering,deface,8.00
583,innovativeness,originality,9.56
584,impulsion,force,7.29
585,impulsion,drive,9.25
586,unisexual,sexual,6.40
587,anarchist,radical,8.60
588,circumcision,banquet,0.88
589,socialites,person,4.50
590,rearrangements,reordering,8.56
591,unquenchable,insatiate,8.71
592,interrelated,interrelate,9.62
593,interrelated,associate,7.71
594,synthetical,logical,5.80
595,entombment,funeral,8.17
596,kidnapped,shanghai,6.80
597,uproarious,humorous,8.56
598,uproarious,noisy,8.67
599,discipleship,position,5.29
600,vaporise,evaporate,9.43
601,vaporise,change,6.20
602,memorialize,remind,6.33
603,memorialize,address,4.43
604,personify,embody,8.17
605,personify,typify,5.88
606,inbreeding,coupling,6.67
607,lenience,softness,6.67
608,lenience,mercifulness,8.78
609,preposed,put,5.80
610,prophetical,predictive,8.88
611,standoffish,unapproachable,9.00
612,procurator,agent,6.43
613,excitations,arousal,7.17
614,excitations,fever,2.75
615,thoughtless,inconsiderate,9.44
616,untruth,statement,1.22
617,malfeasance,wrongdoing,8.00
618,supporters,trader,0.25
619,supporters,strength,7.14
620,punctuate,quote,6.43
621,punctuate,point,7.60
622,translocation,organic,0.62
623,translocation,procedure,1.38
624,deforming,change,6.33
625,deforming,morph,7.00
626,attributions,attributable,7.86
627,shouter,crier,9.25
628,excrete,make,2.80
629,concerti,concerto,9.00
630,reformism,doctrine,4.60
631,moisten,baste,7.33
632,moisten,sprinkle,4.60
633,inflammation,pitch,0.25
634,intermingles,commingle,8.43
635,gathering,sponge,0.44
636,gathering,hive,6.50
637,concerning,involve,8.43
638,deviously,indirect,5.60
639,deviously,untrustworthy,8.00
640,admittance,right,0.75
641,performing,improvise,4.20
642,performing,church,0.22
643,pretenders,ringer,1.00
644,toppled,push,5.00
645,toppled,over,4.80
646,nonconscious,unconscious,9.71
647,nonconscious,inanimate,7.14
648,meaningless,empty,7.71
649,immoveable,immobile,9.62
650,unblock,play,0.12
651,unblock,unstuff,6.20
652,rhythmicity,lilt,5.33
653,significances,meaning,7.67
654,sheepish,docile,5.75
655,sheepish,ashamed,5.75
656,immensely,large,7.50
657,eruptive,active,7.67
658,eruptive,aqueous,0.86
659,transvestitism,practice,0.86
660,royalist,monarchist,7.80
661,libelous,harmful,7.00
662,commodes,drawers,2.83
663,commodes,fixture,5.00
664,conscripting,enlist,7.67
665,depopulate,shrink,7.33
666,directional,leading,5.00
667,disbelieving,doubt,9.25
668,disbelieving,incredulous,9.44
669,hypervelocity,speed,8.67
670,interdisciplinary,nonindulgent,4.25
671,nonverbally,numerical,4.00
672,pressurise,change,5.57
673,measurements,viscometry,4.40
674,nonfunctional,run-down,7.60
675,severer,intense,8.25
676,brainless,unintelligent,9.67
677,marinate,steep,7.14
678,freighter,cargo,6.17
679,terrorize,coerce,4.80
680,terrorize,frighten,8.67
681,prayerful,pious,8.33
682,bestowal,giving,8.57
683,bestowal,gift,8.25
684,diagonal,line,3.67
685,diagonal,heterosexual,0.00
686,ingroup,bohemia,0.75
687,uncomfortable,comfortless,9.33
688,uncomfortable,disquieting,8.11
689,hyperlinks,link,6.71
690,therapeutical,acoustic,1.14
691,therapeutical,healthful,7.17
692,depreciate,deflate,8.29
693,intelligence,shrewdness,7.00
694,intelligence,agency,2.00
695,cynically,distrustful,7.14
696,autopilot,unconsciousness,5.00
697,enjoining,forbid,0.62
698,enjoining,command,4.20
699,reelections,election,7.14
700,tidings,float,0.25
701,tidings,ebb,0.88
702,transmigrated,immigrate,6.75
703,infeasible,impossible,8.22
704,rhymers,writer,4.83
705,germanic,scandinavian,5.00
706,anticancer,person,0.75
707,fording,traverse,7.50
708,fording,deep,5.14
709,unmolested,untroubled,7.67
710,covariant,variable,7.38
711,postposition,place,4.50
712,splashy,covered,1.14
713,splashy,ostentatious,7.14
714,sprouting,germinate,8.44
715,sprouting,grow,9.50
716,entwined,stitch,5.60
717,entwined,wreathe,5.67
718,hypertext,text,6.00
719,expressible,representable,7.00
720,unicyclist,pedaler,5.17
721,spatiality,property,5.20
722,acoustical,remedy,0.14
723,strains,trouble,6.14
724,strains,rack,1.25
725,resistor,splitter,2.67
726,pastorship,position,4.83
727,brightly,colorful,8.25
728,lubricate,change,1.83
729,lubricate,fill,1.86
730,hilariously,humorous,9.57
731,intercession,prayer,4.60
732,evangelicalism,revivalism,7.25
733,unmarried,unwed,10.00
734,globalise,widen,8.00
735,cofactor,compound,6.00
736,energized,enliven,8.00
737,energized,change,3.67
738,registry,register,7.75
739,unrealizable,impossible,8.43
740,dissociations,compartmentalization,6.40
741,dissociations,separation,8.14
742,griping,bite,3.80
743,griping,complain,8.17
744,quieten,hush,9.38
745,quieten,compose,4.60
746,transfigure,change,7.33
747,scarceness,rarity,9.78
748,corroding,decay,9.78
749,corroding,corrode,9.88
750,freakishly,panic,4.17
751,copilot,pilot,7.50
752,analyzed,synthesize,3.83
753,analyzed,survey,5.86
754,confinements,pregnancy,3.50
755,confinements,restraint,8.50
756,prideful,elated,5.60
757,prideful,proud,10.00
758,commode,drawers,4.60
759,commode,seat,6.00
760,fluidity,thinness,2.80
761,fluidity,changeableness,8.22
762,internationalize,control,4.00
763,internationalize,change,4.80
764,academicism,traditionalism,3.00
765,boisterously,spirited,8.33
766,boisterously,disorderly,5.14
767,effected,carry,2.20
768,effected,draw,0.62
769,subhead,heading,6.86
770,whizzed,sound,7.57
771,independences,independent,7.33
772,independences,victory,6.20
773,conductance,electrical,8.33
774,uncontrolled,rampant,9.50
775,selectively,exclusive,8.57
776,selectively,discriminating,8.40
777,fulfillments,satisfaction,8.43
778,fulfillments,self-fulfillment,8.56
779,premeditation,planning,8.80
780,stewardship,position,5.80
781,residing,populate,6.33
782,residing,stay,7.83
783,coefficient,self,0.62
784,algebraist,mathematician,9.12
785,drownings,extinguish,4.83
786,drownings,cover,2.40
787,encamping,populate,5.29
788,prostatic,criticism,0.71
789,prostatic,radio,0.62
790,violating,fly,0.33
791,violating,observe,0.67
792,remitting,transfer,4.50
793,orientate,reorientate,6.25
794,postmark,marker,5.12
795,postmark,stamp,8.67
796,establishment,organization,8.40
797,establishment,beginning,7.20
798,recitalist,soloist,7.50
799,institutionalize,hospitalize,8.33
800,verbalize,enthuse,6.14
801,verbalize,talk,9.44
802,presenters,communicator,7.33
803,presenters,advocate,5.60
804,repressing,suppress,7.50
805,repressing,oppress,8.00
806,premisses,presuppose,4.60
807,premisses,premise,6.83
808,outfoxed,surpass,5.00
809,gardens,sink,0.00
810,gardens,tend,4.57
811,phosphate,drink,3.50
812,phosphate,sodium,5.33
813,airship,trade,0.71
814,submariners,bluejacket,0.43
815,infectiously,canker,6.12
816,subsurface,submarine,6.57
817,extendible,long,7.00
818,refresher,beverage,7.33
819,refresher,legal,1.38
820,seasonable,opportune,5.20
821,moderatorship,position,6.50
822,modesty,demureness,9.50
823,prejudging,evaluate,7.20
824,roadless,inaccessible,7.86
825,objectifying,change,1.25
826,expounded,clarify,8.00
827,expounded,premise,0.86
828,nonperformance,negligence,6.00
829,acoustics,remedy,0.11
830,acoustics,physics,3.20
831,yellowish,chromatic,4.25
832,reckoner,statistician,3.40
833,reckoner,handbook,0.75
834,conscientious,careful,9.22
835,amounted,make,5.67
836,amounted,work,2.50
837,vegetational,growth,7.57
838,vegetational,forest,7.71
839,unfavourable,adverse,8.20
840,unfavourable,discriminatory,6.33
841,vocalism,voice,7.67
842,vocalism,system,0.67
843,continence,self-discipline,4.83
844,immoderate,excessive,7.50
845,internships,position,7.17
846,translunar,heavenly,6.67
847,ideality,quality,5.20
848,importance,momentousness,6.83
849,importance,primacy,7.17
850,jarringly,move,3.86
851,jarringly,conflict,2.60
852,affectional,emotional,7.83
853,rediscovery,discovery,6.60
854,microfossils,fossil,7.25
855,unknowing,ignorance,8.17
856,unknowing,uninformed,8.14
857,commandership,position,5.60
858,autoimmunity,autoimmune,8.50
859,undefended,vulnerable,8.33
860,collected,take,6.67
861,collected,corral,7.71
862,secluding,isolate,8.60
863,ceramicist,craftsman,6.57
864,teaspoonful,containerful,5.17
865,migrational,emigration,8.00
866,migrational,people,4.50
867,newness,brand-newness,8.60
868,circumscribes,content,2.75
869,rudderless,purposeless,6.38
870,internationaler,foreign,7.80
871,contrive,plot,7.38
872,contrive,make,7.14
873,unarguable,incontestable,9.00
874,replaces,preempt,4.86
875,unconcern,heartlessness,7.14
876,unconcern,carefreeness,8.44
877,reformations,religious,5.67
878,procreated,make,8.43
879,inducement,motivation,6.29
880,inducement,causing,6.14
881,sanctify,lustrate,5.20
882,sanctify,declare,6.83
883,effectiveness,potent,8.67
884,restrainer,chemical,0.71
885,restrainer,nazi,3.43
886,imprecise,inaccurate,9.00
887,heraldist,applaud,4.67
888,heraldist,tell,4.80
889,sweetish,sweet,8.50
890,bootless,unproductive,4.25
891,follower,tail,6.20
892,follower,cultist,7.00
893,traversals,travel,7.12
894,traversals,skiing,4.00
895,requests,invite,7.25
896,posthole,hole,7.62
897,unilluminated,dark,9.78
898,consigning,abandon,4.00
899,consigning,entrust,6.40
900,purchasable,available,7.86
901,purchasable,corrupt,4.00
902,abandonment,absence,6.57
903,pestilence,plague,9.22
904,pestilence,disease,9.11
905,weirdly,deity,0.14
906,weirdly,supernatural,6.43
907,antagonist,person,5.43
908,antagonist,muscle,1.00
909,puritanism,sternness,6.60
910,profitless,unrewarding,8.56
911,customise,produce,4.60
912,customise,change,7.12
913,insurrectional,conflict,7.50
914,algebras,vector,5.00
915,monotony,constancy,8.60
916,monotony,unvariedness,9.56
917,subletting,lease,8.60
918,princedom,domain,7.00
919,princedom,rank,6.67
920,uninhibited,unreserved,8.40
921,sublieutenant,lieutenant,7.14
922,absorbing,assimilate,7.89
923,absorbing,learn,7.57
924,conflagration,fire,5.75
925,condescended,act,1.56
926,decompositions,decay,9.33
927,decompositions,algebra,0.75
928,obstructive,preventive,7.80
929,intelligences,brain,7.67
930,intelligences,military,5.00
931,indirectness,characteristic,2.75
932,imperils,exist,3.00
933,skillfulness,command,4.40
934,unmentionable,impermissible,4.50
935,shortish,short,9.71
936,deserters,quitter,9.00
937,engineering,design,8.33
938,engineering,plan,7.62
939,provisionally,conditional,8.12
940,subordination,relation,3.00
941,subordination,dependence,4.25
942,cofounder,founder,9.11
943,membership,body,5.50
944,membership,relationship,6.00
945,embroideries,needlepoint,8.20
946,embroideries,expansion,0.89
947,americanize,change,5.25
948,protectorship,position,5.00
949,unilateralist,advocate,5.00
950,nonstandard,measure,1.56
951,convector,heater,7.12
952,evacuated,move,7.67
953,evacuated,empty,9.71
954,subroutines,software,4.33
955,brittany,france,1.25
956,accomplishments,attainment,7.00
957,accomplishments,horsemanship,3.67
958,outperforming,outshout,6.40
959,microcircuit,chip,8.40
960,voraciously,gluttonous,8.00
961,voraciously,acquisitive,5.20
962,intramolecular,molar,1.14
963,hospitalize,commit,7.17
964,distinguishing,discriminate,6.60
965,distinguishing,sex,0.62
966,reproductive,fruitful,8.00
967,goldplated,plate,6.50
968,favourable,complimentary,8.00
969,procreation,generation,6.60
970,postponements,adjournment,7.00
971,postponements,extension,8.00
972,detectable,perceptible,8.56
973,detectable,noticeable,9.22
974,contraception,control,7.00
