,similarity,word1,word2
342,2.0,топ,сторона
343,4.6923076923076925,преступление,мошенничество
344,3.9230769230769234,боль,вред
345,3.615384615384616,любовник,компаньон
346,4.769230769230768,вечером,сумрак
347,1.1538461538461535,отец,дочь
348,5.846153846153847,вино,ликёр
349,1.2307692307692308,корова,коза
350,5.307692307692308,вера,отзыв
351,1.0769230769230769,реальность,иллюзия
352,7.615384615384616,пакт,соглашение
353,1.0769230769230769,богатство,нищета
354,2.6153846153846154,авария,чрезвычайный
355,2.9230769230769234,битва,завоевание
356,1.6923076923076923,друг,учитель
357,4.461538461538462,болезнь,инфекция
358,1.6923076923076923,игра,трюк
359,3.0,брат,сын
360,1.5384615384615383,тётя,племянник
361,2.8461538461538463,работник,механик
362,3.0769230769230766,врач,ортодонт
363,2.9230769230769234,дуб,кленовый
364,1.9230769230769231,пчёлка,королева
365,1.6923076923076923,автомобиль,велосипед
366,3.2307692307692313,цель,квеста
367,3.7692307692307687,август,месяц
368,4.0,армия,отряд
369,3.1538461538461537,облако,погода
370,7.0769230769230775,врач,врач
371,4.615384615384615,каньон,долина
372,2.4615384615384617,река,долина
373,2.3076923076923075,солнце,небо
374,1.8461538461538465,цель,стрелка
375,2.4615384615384617,шоколад,пирог
376,4.538461538461538,обстоятельство,ситуация
377,3.8461538461538463,отзыв,выбор
378,4.9230769230769225,ритм,мелодия
379,1.6923076923076923,нутро,нерв
380,2.3076923076923075,день,рассвет
381,3.3846153846153846,крупный рогатый скот,говядина
382,3.7692307692307687,врач,профессор
383,2.3076923076923075,рука,вена
384,1.7692307692307692,номер,ванна
385,6.6923076923076925,корпорация,бизнес
386,2.5384615384615383,удовольствие,футбол
387,2.3076923076923075,холм,скала
388,2.3846153846153846,костя,лодыжка
389,0.9230769230769232,яблоко,конфета
390,2.9230769230769234,помощник,горничная
391,5.9230769230769225,лидер,менеджер
392,1.3846153846153846,лимон,чаять
393,1.5384615384615383,пчёлка,муравей
394,1.7692307692307692,баскетбол,бейсбол
395,1.6923076923076923,рис,фасоль
396,2.3076923076923075,кровать,мебель
397,5.615384615384616,эмоция,страсть
398,7.538461538461537,анархия,хаос
399,5.0769230769230775,преступление,нарушение
400,2.6153846153846154,машина,двигатель
401,3.5384615384615383,пляж,мор
402,0.6923076923076923,аллея,чаша
403,4.461538461538462,банка,бутылка
404,3.7692307692307687,сила,возможность
405,0.7692307692307693,семя,горчица
406,1.0,гитара,барабан
407,6.153846153846153,отзыв,идея
408,0.3076923076923077,север,запад
409,0.9230769230769232,диета,салат
410,2.230769230769231,мать,жена
411,1.2307692307692308,папа,мать
412,4.6923076923076925,капитан,моряк
413,3.4615384615384617,метр,двор
414,3.7692307692307687,пиво,шампанский
415,0.7692307692307693,мотор,лодка
416,0.38461538461538464,карта,мост
417,3.5384615384615383,наука,психология
418,0.4615384615384616,грешник,санкт
419,0.3076923076923077,разрушение,строительство
420,5.230769230769232,толпа,куча
421,1.3846153846153846,пляж,риф
422,1.1538461538461535,человек,ребёнок
423,0.6923076923076923,хлеб,сыр
424,7.153846153846153,чемпион,победитель
425,6.461538461538463,праздник,церемония
426,4.076923076923077,меню,заказ
427,1.4615384615384617,король,принцесса
428,3.4615384615384617,богатство,престиж
429,5.230769230769232,выносливость,сила
430,7.153846153846153,опасность,угроза
431,0.6153846153846154,бог,священник
432,2.3846153846153846,мужчина,братство
433,6.461538461538463,дружище,компаньон
434,4.0,учитель,помощник
435,1.4615384615384617,тело,желудок
436,1.3076923076923077,язык,горло
437,0.5384615384615384,дом,ковёр
438,3.9230769230769234,интеллект,умение
439,2.0769230769230766,путешествие,завоевание
440,0.6923076923076923,бог,добыча
441,0.38461538461538464,брат,соул
442,8.76923076923077,искуситель,противник
443,3.0,смерть,катастрофа
444,5.615384615384616,монстр,демон
445,2.1538461538461537,день,утром
446,0.6923076923076923,человек,виктор
447,2.6153846153846154,друг,парень
448,0.9230769230769232,песня,история
449,2.4615384615384617,рэй,солнце
450,4.230769230769232,парень,шпилька
451,0.6153846153846154,курица,рис
452,1.3846153846153846,коробка,лифт
453,0.4615384615384616,масло,картофель
454,1.4615384615384617,квартира,мебель
455,4.307692307692308,озеро,болото
456,1.2307692307692308,салат,уксус
457,3.615384615384616,цветок,лампа
458,5.538461538461538,облако,туман
459,6.461538461538463,водитель,пилот
460,4.9230769230769225,сахар,мёд
461,2.3846153846153846,тело,плечо
462,3.4615384615384617,идея,изображение
463,1.3846153846153846,отец,брат
464,3.0,луна,планета
465,1.8461538461538465,мяч,костюм
466,4.538461538461538,железнодорожный,забор
467,2.1538461538461537,номер,кровать
468,3.7692307692307687,цветок,буш
469,3.1538461538461537,костя,колено
470,1.1538461538461535,рука,колено
471,0.6923076923076923,дно,сторона
472,3.0769230769230766,судно,вена
473,0.4615384615384616,кошка,кролик
474,2.5384615384615383,мясо,сэндвич
475,5.307692307692308,вера,концепция
476,5.9230769230769225,интеллект,понимание
477,6.461538461538463,внимание,интерес
478,4.307692307692308,отношение,уверенность
479,5.461538461538462,право,справедливость
480,0.3076923076923077,аргумент,соглашение
481,6.384615384615384,глубина,величина
482,2.769230769230769,средний,новость
483,2.0,победитель,кандидат
484,3.0769230769230766,день рождение,дата
485,6.384615384615384,плат,оплата
486,2.769230769230769,библия,гимн
487,5.9230769230769225,выход,дверной проём
488,2.4615384615384617,человек,постовой
489,6.384615384615384,проход,зал
490,4.615384615384615,висок,джина
491,1.2307692307692308,кровь,мозг
492,1.0769230769230769,масло,норковый
493,6.461538461538463,половина,палуба
494,0.3076923076923077,крыша,половина
495,0.3076923076923077,дверь,половина
496,0.9230769230769232,плечо,глава
497,7.0,вагон,перевозка
498,5.0,автомобиль,перевозка
499,0.3076923076923077,локоть,лодыжка
500,3.7692307692307687,богатство,слава
501,4.769230769230768,печаль,позор
502,7.0769230769230775,администрация,управление
503,5.846153846153847,общение,разговор
504,2.5384615384615383,загрязнение,атмосфера
505,4.461538461538462,анатомия,биология
506,2.4615384615384617,колледж,профессия
507,2.0,книга,тема
508,6.9230769230769225,формула,уравнение
509,2.3076923076923075,книга,информация
510,1.3076923076923077,мальчик,партнёр
511,2.9230769230769234,небо,вселенная
512,6.307692307692308,население,человек
513,4.769230769230768,колледж,класс
514,4.846153846153847,главный,мэр
515,3.7692307692307687,раввин,министр
516,2.6153846153846154,метр,дюйм
517,1.9230769230769231,полиэстер,хлопок
518,1.0,адвокат,банкир
519,5.384615384615384,скрипка,инструмент
520,2.8461538461538463,лагерь,кабина
521,2.769230769230769,горшок,прибор
522,6.153846153846153,бельё,ткань
523,3.1538461538461537,висок,шампанский
524,4.769230769230768,девушка,ребёнок
525,5.538461538461538,коттедж,кабина
526,5.461538461538462,птица,курочка
527,4.538461538461538,ракетка,шум
528,5.384615384615384,закат,вечером
529,9.153846153846152,морось,дождь
530,0.7692307692307693,взрослый,ребёнок
531,7.384615384615384,уголь,уголь
532,2.3846153846153846,тело,позвоночник
533,0.9230769230769232,глава,лак для ноготь
534,4.846153846153847,журнал,лесоматериал
535,1.1538461538461535,ложка,кубок
536,1.9230769230769231,тело,нерв
537,3.5384615384615383,человек,муж
538,2.1538461538461537,костя,шея
539,5.9230769230769225,разочарование,гнев
540,3.3076923076923075,река,мор
541,7.0,задача,работа
542,5.769230769230768,клуб,общество
543,4.769230769230768,отражение,изображение
544,3.8461538461538463,принц,король
545,4.384615384615385,снег,погода
546,2.3076923076923075,человек,участник
547,3.615384615384616,мальчик,брат
548,2.6923076923076925,корень,трава
549,2.230769230769231,чело,глаз
550,1.6153846153846154,деньга,жемчужина
551,2.3076923076923075,деньга,алмаз
552,5.461538461538462,автомобиль,автобус
553,3.1538461538461537,такси,автобус
554,3.3076923076923075,дом,сарай
555,1.4615384615384617,палец,ладонь
556,1.3076923076923077,автомобиль,мост
557,3.5384615384615383,усилие,сложность
558,3.3846153846153846,факт,понимание
559,2.8461538461538463,работа,управление
560,5.0,рак,болезнь
561,3.2307692307692313,слово,газета
562,3.0,композитор,писатель
563,2.769230769230769,актёр,певица
564,4.846153846153847,приют,избушка
565,2.230769230769231,ванная комнат,кухня
566,2.769230769230769,кабина,избушка
567,1.2307692307692308,дверь,кухня
568,4.0,значение,вера
569,6.9230769230769225,мудрость,интеллект
570,1.0769230769230769,невежество,интеллект
571,3.2307692307692313,счастие,удача
572,6.615384615384616,идея,схема
573,4.230769230769232,настроение,эмоция
574,3.9230769230769234,счастие,мир
575,5.307692307692308,отчаяние,убожество
576,2.4615384615384617,логика,арифметика
577,2.230769230769231,отказ,исповедь
578,4.307692307692308,аргумент,критика
579,3.692307692307693,агрессия,враждебность
580,2.9230769230769234,истерия,путаница
581,2.9230769230769234,химия,теория
582,4.230769230769232,суд,приговор
583,4.769230769230768,комфорт,безопасность
584,3.7692307692307687,уверенность,собственна
585,3.3846153846153846,видение,восприятие
586,4.076923076923077,эра,десятилетие
587,2.5384615384615383,биография,фантастика
588,6.384615384615384,обсуждение,аргумент
589,3.4615384615384617,код,символ
590,3.0769230769230766,опасность,болезнь
591,6.307692307692308,авария,катастрофа
592,6.153846153846153,путешествие,поездка
593,5.153846153846153,деятельность,движение
594,3.0,сплетня,новость
595,1.3076923076923077,отец,бог
596,1.2307692307692308,действие,курс
597,5.0769230769230775,лихорадка,болезнь
598,5.0,авиация,рейс
599,2.769230769230769,игра,действие
600,2.9230769230769234,молекула,воздух
601,2.1538461538461537,дом,государство
602,3.7692307692307687,слово,литература
603,3.5384615384615383,взрослый,хранитель
604,3.0769230769230766,газета,информация
605,2.769230769230769,общение,телевизор
606,2.4615384615384617,двоюродный брат,дядя
607,1.6923076923076923,автор,читатель
608,2.5384615384615383,парень,партнёр
609,3.3846153846153846,площадь,угол
610,6.538461538461537,баллада,песня
611,1.4615384615384617,стена,украшение
612,1.6153846153846154,слово,страница
613,1.7692307692307692,медсестра,учёный
614,5.9230769230769225,политик,президент
615,3.8461538461538463,президент,мэр
616,2.6923076923076925,книга,эссе
617,3.1538461538461537,человек,воин
618,4.846153846153847,статья,журнал
619,3.2307692307692313,завтрак,ужин
620,2.8461538461538463,толпа,парад
621,5.9230769230769225,проход,коридор
622,3.3846153846153846,учитель,раввин
623,2.0769230769230766,бедро,губа
624,3.3076923076923075,книга,статья
625,3.1538461538461537,номер,клетка
626,3.4615384615384617,коробка,стенд
627,5.0,дочь,ребёнок
628,4.538461538461538,лимб,нога
629,2.3846153846153846,печень,лёгкое
630,2.3846153846153846,класс,коридор
631,2.0,гора,выступ
632,0.6153846153846154,автомобиль,лифт
633,1.8461538461538465,кровать,диван
634,2.230769230769231,одежда,кнопка
635,4.9230769230769225,одежда,пальто
636,4.153846153846153,почка,орган
637,2.0,яблоко,соус
638,1.7692307692307692,курица,стейк
639,0.6923076923076923,автомобиль,шланг
640,7.230769230769232,табачными изделия,сигарета
641,2.0,студент,профессор
642,3.9230769230769234,ребёнок,дочь
643,3.615384615384616,труба,сигара
644,1.8461538461538465,молоко,сок
645,1.3846153846153846,коробка,сигара
646,4.307692307692308,квартира,отель
647,1.5384615384615383,кубок,конусный
648,1.0769230769230769,лошадь,бык
649,1.8461538461538465,горло,нос
650,3.3846153846153846,костя,зуб
651,2.1538461538461537,костя,локоть
652,1.0769230769230769,бекон,фасоль
653,3.2307692307692313,кубок,банка
654,4.846153846153847,доказательство,факт
655,5.0769230769230775,назначение,участие
656,2.0,день рождение,год
657,1.4615384615384617,слово,подсказка
658,6.461538461538463,автор,создатель
659,2.6923076923076925,атом,углерод
660,5.153846153846153,архиепископ,епископ
661,2.0769230769230766,письмо,пункт
662,1.8461538461538465,страница,пункт
663,4.769230769230768,шпиль,часовня
664,2.1538461538461537,мышца,костя
665,2.5384615384615383,мышца,язык
666,1.0,мальчик,солдат
667,7.230769230769232,живот,брюшко
668,1.6923076923076923,парень,девушка
669,1.4615384615384617,кровать,стул
670,4.153846153846153,одежда,куртка
671,1.8461538461538465,пистолет,нож
672,3.615384615384616,олово,металл
673,3.1538461538461537,бутылка,контейнер
674,2.1538461538461537,курочка,турция
675,1.2307692307692308,мясо,хлеб
676,2.3846153846153846,рука,костя
677,2.5384615384615383,шея,позвоночник
678,1.3076923076923077,яблоко,лимон
679,4.9230769230769225,агония,горе
680,5.615384615384616,назначение,задача
681,1.0,ночь,рассвет
682,1.6923076923076923,ужин,суп
683,4.0,телёнок,бык
684,2.0,снег,шторм
685,2.9230769230769234,лак для ноготь,рука
686,1.0,собака,лошадь
687,1.2307692307692308,рука,шея
688,1.7692307692307692,мяч,перчатка
689,4.076923076923077,грипп,лихорадка
690,2.9230769230769234,плат,зарплата
691,2.8461538461538463,нерв,мозг
692,5.307692307692308,зверь,животный
693,1.4615384615384617,ужин,курица
694,2.4615384615384617,девушка,горничная
695,5.0,ребёнок,мальчик
696,4.846153846153847,алкоголь,вино
697,2.0769230769230766,нос,рота
698,1.6153846153846154,улица,автомобиль
699,1.6153846153846154,колокол,дверь
700,1.0769230769230769,коробка,шляпа
701,3.3846153846153846,вера,впечатление
702,3.8461538461538463,предвзятость,отзыв
703,5.9230769230769225,внимание,осознание
704,3.692307692307693,гнев,настроение
705,4.230769230769232,элегантность,стиль
706,2.5384615384615383,красота,возраст
707,1.6153846153846154,книга,тема
708,1.9230769230769231,друг,мать
709,3.0769230769230766,витамин,утюг
710,1.8461538461538465,автомобиль,фабрика
711,3.0,пакт,состояние
712,1.3846153846153846,глава,выбор
713,1.6923076923076923,арифметика,ритм
714,1.9230769230769231,победитель,присутствие
715,1.1538461538461535,вера,цветок
716,3.5384615384615383,победитель,цель
717,0.9230769230769232,трюк,размер
718,1.3846153846153846,выбор,вена
719,1.2307692307692308,гимн,завоевание
720,1.2307692307692308,выносливость,группа
721,1.3076923076923077,тюрьма,выбор
722,0.8461538461538461,состояние,мальчик
723,1.0769230769230769,цветок,выносливость
724,1.2307692307692308,отверстие,соглашение
725,1.3846153846153846,врач,закал
726,1.4615384615384617,братство,дверь
727,1.0769230769230769,задача,женщина
728,1.5384615384615383,братство,бейсбол
729,2.230769230769231,цент,размер
730,1.6153846153846154,присутствие,дверь
731,0.8461538461538461,мышь,управление
732,1.0769230769230769,задача,шоссе
733,0.9230769230769232,ликёр,век
734,0.8461538461538461,задача,солома
735,0.8461538461538461,остров,задача
736,1.2307692307692308,ночь,глава
737,1.0,загрязнение,президент
738,1.0,пистолет,трюк
739,1.1538461538461535,ванна,трюк
740,1.1538461538461535,диета,яблоко
741,0.6153846153846154,цент,жена
742,1.3846153846153846,глава,хвост
743,1.0,курс,желудок
744,1.0769230769230769,гимн,солома
745,0.9230769230769232,стоматолог,полковник
746,1.0769230769230769,жена,солома
747,1.0769230769230769,отверстие,жена
748,1.3076923076923077,ученик,президент
749,1.0769230769230769,ванна,жена
750,0.0,человек,цент
751,0.8461538461538461,формула,журнал
752,0.07692307692307693,женщина,мех
753,0.0,яблоко,солнце
754,0.0,пистолет,рассвет
755,0.6153846153846154,питание,талия
756,0.2307692307692308,камера,президент
757,0.0,ликёр,группа
758,0.7692307692307693,желудок,вена
759,0.15384615384615385,пистолет,мех
760,0.38461538461538464,диван,бейсбол
761,0.2307692307692308,работник,камера
762,0.07692307692307693,палуба,мышь
763,0.0,рис,мальчик
764,0.07692307692307693,человек,пистолет
765,0.3076923076923077,скала,хвост
766,0.0,лодыжка,окно
767,0.0,принцесса,остров
768,0.0,контейнер,мышь
769,2.3846153846153846,вагон,контейнер
770,0.0,человек,воздушный шар
771,0.0,доллар,человек
772,0.0,ванна,воздушный шар
773,0.0,желудок,спальня
774,0.0,велосипед,спальня
775,0.07692307692307693,журнал,ванна
776,0.07692307692307693,чаша,хвост
777,1.1538461538461535,идти,приходить
778,5.0,взять,воровать
779,8.307692307692307,слушать,слушать
780,6.230769230769232,думать,рационализировать
