,word1,word2,similarity
358,чашка,напиток,0.458333
359,улица,место,0.44444399999999995
360,поезд,машина,0.416667
361,компьютер,лаборатория,0.4
362,вода,утечка,0.380952
363,футбол,баскетбол,0.375
364,опек,страна,0.37037
365,сохранение,мир,0.333333
366,парень,брат,0.333333
367,доллар,прибыль,0.333333
368,конкуренция,цена,0.333333
369,начало,год,0.30303
370,кредит,карта,0.28571399999999997
371,секретарь,сенат,0.266667
372,видео,архив,0.261905
373,мораль,важность,0.25
374,беспристрастность,интерес,0.25
375,компьютер,новости,0.24242399999999997
376,опера,выступление,0.23809499999999997
377,губернатор,офис,0.212121
378,расследование,усилие,0.20512800000000003
379,омар,вино,0.185185
380,губернатор,интервью,0.166667
381,бакалея,деньги,0.166667
382,святой,секс,0.14666700000000002
383,направление,сочетание,0.125
384,усмешка,парень,0.10606099999999999
385,парень,волшебник,0.1
386,доброволец,девиз,0.090909
387,аккорд,улыбка,0.087719
388,энергия,кризис,0.083333
389,бедствие,площадь,0.047619
390,производство,экипаж,0.047619
391,мальчик,мудрец,0.041667
392,прибыль,предупреждение,0.041667
393,напиток,машина,0.0
394,сахар,подход,0.0
395,лес,погост,0.0
396,практика,учреждение,0.0
397,фонд,cd,0.0
