,word1,word2,similarity
115,выходной,неделя,0.292
116,газета,информация,0.5539999999999999
117,героиня,герой,0.654
118,гитара,барабан,0.08499999999999999
119,глава,руководитель,0.8619999999999999
120,глава,мэр,0.708
121,глава,выбор,0.08499999999999999
122,глава,конец,0.1
123,глаз,слеза,0.177
124,глубина,величина,0.315
125,говорить,слышать,0.008
126,говорить,признавать,0.423
127,говорить,подтверждать,0.292
128,гонорар,платеж,0.8
129,гонорар,зарплата,0.877
130,гончая,лиса,0.062
131,гора,выступ,0.415
132,горло,нос,0.292
133,госпожа,господин,0.43799999999999994
134,грешник,святой,0.015
135,грипп,жар,0.369
136,грохот,шум,0.792
137,грубый,равнодушный,0.28500000000000003
138,груженый,тяжелый,0.638
139,группа,оркестр,0.47700000000000004
140,грязный,дешевый,0.077
141,грязный,узкий,0.0
142,давать,одалживать,0.6849999999999999
143,давать,вкладывать,0.546
144,давать,занимать,0.631
145,давать,красть,0.0
146,давать,знать,0.046
147,дантист,полковник,0.031
148,дата,календарь,0.446
149,дверь,проем,0.49200000000000005
150,дверь,подвал,0.038
151,дверь,ворота,0.315
152,дверь,коридор,0.06899999999999999
153,дверь,пол,0.031
154,дверь,кухня,0.12300000000000001
155,девочка,ребенок,0.469
156,девочка,дева,0.5770000000000001
157,действие,движение,0.708
158,действие,курс,0.308
159,действовать,происходить,0.4
160,делать,строить,0.638
161,делать,становиться,0.354
162,делать,прекращать,0.23800000000000002
163,день,рассвет,0.154
164,день,утро,0.077
165,деньги,зарплата,0.754
166,деньги,капитал,0.8079999999999999
167,деньги,жемчуг,0.308
168,деньги,бриллиант,0.408
169,дерево,клен,0.523
170,дерево,бревно,0.5920000000000001
171,дерево,бумага,0.28500000000000003
172,держать,занимать,0.331
173,держать,давать,0.031
174,дерзкий,гордый,0.08499999999999999
175,десятилетие,век,0.208
176,диван,стул,0.12300000000000001
177,диета,салат,0.28500000000000003
178,диета,яблоко,0.23800000000000002
179,диск,компьютер,0.254
180,дискуссия,спор,0.8690000000000001
181,длинный,узкий,0.1
182,добавлять,строить,0.077
183,добиваться,убеждать,0.523
184,добывать,зарабатывать,0.662
185,дождь,изморось,0.731
186,доказательство,факт,0.662
187,доктор,профессор,0.446
188,доллар,народ,0.023
189,дом,квартира,0.6920000000000001
190,дом,ключ,0.062
191,дом,ковер,0.08499999999999999
192,дом,амбар,0.308
193,дом,государство,0.26899999999999996
194,домик,хижина,0.8380000000000001
195,дорожка,шар,0.0
196,досада,злость,0.5690000000000001
197,достигать,завершать,0.662
198,достигать,пытаться,0.185
199,достигать,преуспевать,0.738
200,достигать,оставаться,0.308
201,дочь,ребенок,0.769
202,друг,приятель,0.9309999999999999
203,друг,гость,0.24600000000000002
204,друг,наставник,0.3
205,друг,парень,0.1
206,дружелюбный,великодушный,0.446
207,дуб,клен,0.292
208,думать,обосновывать,0.5
209,думать,решать,0.608
210,думать,спрашивать,0.331
211,дыра,жена,0.015
212,дышать,задыхаться,0.262
213,дядя,тетя,0.0
214,жаловаться,ругаться,0.354
215,жар,болезнь,0.631
216,желудок,талия,0.0
217,желудок,вена,0.038
218,желудок,спальня,0.0
219,жена,муж,0.0
220,жена,солома,0.015
221,жених,невеста,0.0
222,женщина,мужчина,0.0
223,женщина,секретарь,0.154
224,женщина,жена,0.462
225,женщина,мех,0.046
226,жесткий,жестокий,0.377
227,животное,человек,0.254
228,забирать,оставлять,0.008
229,забывать,игнорировать,0.546
230,забывать,узнавать,0.0
231,забывать,знать,0.0
232,забывать,помнить,0.008
233,завершать,решать,0.13799999999999998
234,завершать,становиться,0.392
235,завтрак,бекон,0.23800000000000002
236,завтрак,ужин,0.2
237,загрязнение,атмосфера,0.192
238,загрязнение,президент,0.031
239,задание,задача,0.885
240,задача,работа,0.6920000000000001
241,задача,женщина,0.046
242,задача,автострада,0.031
243,задача,пустяк,0.046
244,задолжать,одалживать,0.508
245,закат,рассвет,0.0
246,закат,вечер,0.546
247,заменять,восстанавливать,0.23800000000000002
248,заметный,очевидный,0.6769999999999999
249,занимать,нищенствовать,0.262
250,занимать,продавать,0.162
251,занимать,хотеть,0.038
252,заслуживать,зарабатывать,0.446
253,защищать,отстаивать,0.885
254,зверь,животное,0.8380000000000001
255,звонок,дверь,0.131
256,зерно,горчица,0.13799999999999998
257,зима,лето,0.0
258,зима,сезон,0.392
259,злак,пшеница,0.662
260,злость,ярость,0.885
261,злость,настроение,0.36200000000000004
262,знать,верить,0.26899999999999996
263,знать,понимать,0.34600000000000003
264,игнорировать,избегать,0.7769999999999999
265,игнорировать,обращаться,0.154
266,игнорировать,исследовать,0.008
267,игра,веселие,0.523
268,игра,сноровка,0.054000000000000006
269,игра,действие,0.462
270,идея,образ,0.5690000000000001
271,идея,план,0.654
272,идти,приходить,0.6459999999999999
273,идти,входить,0.415
274,идти,посылать,0.108
275,идти,позволять,0.008
276,известие,газета,0.523
277,изгиб,угол,0.469
278,износоустойчивость,повязка,0.08499999999999999
279,изобилие,множество,0.8690000000000001
280,изображать,уведомлять,0.054000000000000006
281,изучать,оценивать,0.315
282,изучать,обнаруживать,0.6
283,изучать,заниматься,0.34600000000000003
284,имитировать,изображать,0.754
285,интеллект,логика,0.431
286,информировать,сообщать,0.946
287,исследовать,изучать,0.8690000000000001
288,истерика,помрачение,0.47700000000000004
289,история,тема,0.185
290,исчезать,сжиматься,0.392
291,кабинка,будка,0.754
292,кажущийся,очевидный,0.292
293,капитан,моряк,0.392
294,карниз,занавеска,0.231
295,карта,бридж,0.12300000000000001
296,кастрюля,прибор,0.2
297,квартира,мебель,0.16899999999999998
298,квартира,гостиница,0.32299999999999995
299,кисть,палец,0.32299999999999995
300,кисть,запястье,0.523
301,кисть,ступня,0.0
302,класс,коридор,0.146
303,класть,вешать,0.1
304,клуб,общество,0.669
305,книга,текст,0.5309999999999999
306,книга,литература,0.6
307,книга,история,0.13799999999999998
308,книга,библия,0.523
309,книга,тема,0.2075
310,книга,информация,0.5309999999999999
311,книга,эссе,0.377
312,книга,статья,0.392
313,код,символ,0.608
314,койка,больница,0.23800000000000002
315,колледж,профессия,0.262
316,колледж,класс,0.23800000000000002
317,коллекционировать,сохранять,0.562
318,коммуникация,телевидение,0.662
319,комната,ванна,0.08499999999999999
320,комната,кровать,0.115
321,комната,камера,0.508
322,компетенция,способность,0.2425
323,композитор,писатель,0.45399999999999996
324,комфорт,безопасность,0.631
325,конечность,нога,0.7849999999999999
326,контейнер,мышь,0.015
327,конь,жеребенок,0.623
328,конь,бык,0.131
329,корень,трава,0.292
330,коробка,лифт,0.177
331,коробка,шляпа,0.06899999999999999
332,корова,скот,0.8079999999999999
333,корова,коза,0.215
334,король,принцесса,0.08499999999999999
335,короткий,длинный,0.0
336,корпорация,предприятие,0.8310000000000001
337,кость,челюсть,0.208
338,кость,лодыжка,0.208
339,кость,колено,0.26899999999999996
340,кость,шея,0.215
341,кость,зуб,0.208
342,кость,локоть,0.154
343,кот,лев,0.115
344,кот,питомец,0.446
345,кот,кролик,0.046
346,коттедж,домик,0.738
347,край,конец,0.754
348,красивый,прекрасный,0.938
349,красота,возраст,0.28500000000000003
350,кроватка,колыбель,0.769
351,кровать,спальня,0.24600000000000002
352,кровать,кроватка,0.9
353,кровать,мебель,0.308
354,кровать,кушетка,0.8
355,кровать,стул,0.12300000000000001
356,кровь,плоть,0.12300000000000001
357,кровь,мозг,0.12300000000000001
358,крошечный,огромный,0.0
359,крупный,большой,0.946
360,крупный,гибкий,0.0
361,крыса,мышь,0.34600000000000003
362,крыша,потолок,0.27699999999999997
363,крыша,пол,0.023
364,кузен,дядя,0.47700000000000004
365,курица,индейка,0.354
366,курс,желудок,0.0
367,курятина,рис,0.038
368,курятина,стейк,0.4
369,кушетка,бейсбол,0.023
370,лагерь,домик,0.192
371,ладить,угождать,0.485
372,легкий,трудный,0.0
373,легкий,большой,0.0
374,лелеять,хранить,0.377
375,лен,ткань,0.34600000000000003
376,лимон,чай,0.023
377,линза,фотоаппарат,0.177
378,ловкий,выносливый,0.392
379,логика,арифметика,0.43799999999999994
380,лодка,якорь,0.2
381,лодыжка,окно,0.0
382,ложка,чашка,0.154
383,локоть,лодыжка,0.06899999999999999
384,лошадь,кобыла,1.0
385,луна,планета,0.462
386,луч,солнце,0.354
387,мальчик,ребенок,0.562
388,мальчик,сын,0.36200000000000004
389,мальчик,партнер,0.1
390,мальчик,брат,0.254
391,мальчик,солдат,0.12300000000000001
392,марихуана,трава,0.585
393,масло,картофель,0.077
394,масло,норка,0.062
395,мать,опекунша,0.385
396,мать,жена,0.2
397,медбрат,ученый,0.2
398,меню,заказ,0.331
399,металл,алюминий,0.462
400,метр,ярд,0.485
401,метр,дюйм,0.262
402,механизм,двигатель,0.508
403,милый,жестокий,0.0
404,мир,земля,0.585
405,миска,хвост,0.015
406,мишень,стрела,0.108
407,младенец,дочь,0.469
408,мнение,выбор,0.177
409,мнение,идея,0.3
410,мнение,впечатление,0.523
411,молекула,атом,0.385
412,молекула,воздух,0.377
413,молоко,сок,0.185
414,море,океан,0.5770000000000001
415,морось,дождь,0.7769999999999999
416,мотель,гостиница,0.9309999999999999
417,мотор,двигатель,0.892
418,мотор,лодка,0.031
419,мудрость,ум,0.8230000000000001
420,мужество,хладнокровие,0.254
421,мужчина,дядя,0.43799999999999994
422,мужчина,отец,0.508
423,мужчина,ребенок,0.023
424,мужчина,муж,0.562
425,мужчина,воин,0.5920000000000001
426,мужчина,братство,0.16899999999999998
427,музыка,мелодия,0.877
428,мускул,кость,0.062
429,мускул,язык,0.16899999999999998
430,мышка,кошка,0.154
431,мышь,управление,0.385
432,мясо,бекон,0.6
433,мясо,бутерброд,0.208
434,мясо,хлеб,0.131
435,мяч,корзина,0.077
436,мяч,перчатка,0.1
437,назначать,избирать,0.28500000000000003
438,назначение,обязательство,0.392
439,налог,доход,0.223
440,напоминать,забывать,0.27699999999999997
441,напоминать,продавать,0.015
442,народ,цент,0.015
443,народ,ружье,0.008
444,народ,шар,0.008
445,насекомое,пчела,0.6459999999999999
446,население,народ,0.8619999999999999
447,наслаждаться,развлекаться,0.669
448,наставник,помощник,0.34600000000000003
449,наставник,раввин,0.469
450,настроение,эмоция,0.738
451,настрой,уверенность,0.469
452,наука,психология,0.26899999999999996
453,находить,исчезать,0.0
454,начинать,происходить,0.408
455,начинать,прекращать,0.0
456,начинать,идти,0.046
457,небо,вселенная,0.377
458,невежество,ум,0.16899999999999998
459,невеста,принцесса,0.146
460,недавний,новый,0.6769999999999999
461,недорогой,дешевый,0.946
462,нелегальный,безнравственный,0.162
463,немой,редкий,0.0
464,ненормальный,нормальный,0.0
465,ненормальный,необычный,0.5920000000000001
466,ненужный,необходимый,0.0
467,необходимый,важный,0.738
468,необычный,обычный,0.0
469,неотъемлемый,необходимый,0.8150000000000001
470,нерв,мозг,0.28500000000000003
471,нести,приносить,0.662
472,нетерпеливый,беспокойный,0.7769999999999999
473,неугомонный,молодой,0.185
474,низ,верх,0.0
475,низ,бок,0.046
476,новый,свежий,0.7769999999999999
477,новый,старый,0.0
478,нога,рука,0.0
479,ноготь,палец,0.331
480,ноготь,кисть,0.08499999999999999
481,норка,мех,0.154
482,нос,рот,0.12300000000000001
483,носитель,новость,0.1
484,ночь,день,0.0
485,ночь,рассвет,0.108
486,ночь,глава,0.023
487,облако,туман,0.377
488,облако,дымка,0.338
489,облако,погода,0.24600000000000002
490,облако,мгла,0.28500000000000003
491,область,регион,0.9079999999999999
492,область,зона,0.8079999999999999
493,область,угол,0.192
494,обнаруживать,находить,0.885
495,обручаться,жениться,0.6769999999999999
496,обстоятельство,ситуация,0.5920000000000001
497,обсуждать,объяснять,0.5770000000000001
498,общаться,молиться,0.23800000000000002
499,общение,язык,0.385
500,общение,беседа,0.885
501,объединяться,жениться,0.431
502,объединяться,приобретать,0.2
503,объявлять,провозглашать,0.8460000000000001
504,объяснять,доказывать,0.8230000000000001
505,овца,ягненок,0.615
506,овца,скот,0.608
507,ограда,забор,0.9540000000000001
508,огромный,тупой,0.0
509,одежда,шкаф,0.092
510,одежда,ткань,0.2925
511,одежда,ящик,0.031
512,одежда,пуговица,0.24600000000000002
513,одежда,пальто,0.754
514,одежда,пиджак,0.4
515,озеро,болото,0.331
516,окно,дверь,0.015
517,олово,алюминий,0.254
518,олово,металл,0.485
519,опасность,угроза,0.9690000000000001
520,опасность,болезнь,0.5
521,определять,предсказывать,0.5309999999999999
522,орава,толпа,0.7150000000000001
523,орган,печень,0.315
524,организовывать,становиться,0.13799999999999998
525,оркестр,парад,0.154
526,ортодонт,дантист,0.6849999999999999
527,осматривать,изучать,0.5309999999999999
528,осознавать,обнаруживать,0.515
529,оставаться,сохранять,0.308
530,остров,задача,0.015
531,острый,тупой,0.0
532,отвергать,избегать,0.585
533,отец,родитель,0.946
534,отец,дочь,0.192
535,отец,мать,0.154
536,отец,брат,0.06899999999999999
537,отец,бог,0.49200000000000005
538,открывать,происходить,0.254
539,отодвигать,отвергать,0.446
540,отражение,образ,0.631
541,отрицание,признание,0.131
542,отсутствие,присутствие,0.008
543,официальный,приличный,0.231
544,пакт,соглашение,0.8539999999999999
545,пакт,условие,0.34600000000000003
546,палец,ладонь,0.315
547,палуба,мышь,0.015
548,парень,бабник,0.231
549,парень,товарищ,0.47700000000000004
550,парень,девушка,0.031
551,пачка,сигара,0.231
552,песня,история,0.177
553,петля,пояс,0.08499999999999999
554,печаль,стыд,0.2
555,печальный,смешной,0.0
556,печальный,ужасный,0.231
557,пиво,алкоголь,0.631
558,пиво,напиток,0.4
559,пиво,шампанское,0.162
560,писатель,читатель,0.192
561,письмо,абзац,0.162
562,платформа,вагон,0.262
563,платформа,контейнер,0.054000000000000006
564,плечо,голова,0.054000000000000006
565,плохой,ужасный,0.8619999999999999
566,плохой,безнравственный,0.585
567,плохой,великолепный,0.0
568,плохой,виноватый,0.162
569,пляж,побережье,0.662
570,пляж,остров,0.446
571,пляж,море,0.34600000000000003
572,пляж,риф,0.13799999999999998
573,победа,триумф,0.9620000000000001
574,победитель,кандидат,0.192
575,победитель,присутствие,0.046
576,победитель,гол,0.4
577,побеждать,преуспевать,0.585
578,побеждать,завершать,0.046
579,побеждать,доминировать,0.523
580,поглощать,учиться,0.12300000000000001
581,поглощать,иметь,0.192
582,поглощать,отделяться,0.023
583,подбадривать,отговаривать,0.038
584,подруга,мать,0.23800000000000002
585,подтверждать,обосновывать,0.5379999999999999
586,позволять,разрешать,0.938
587,покидать,входить,0.06899999999999999
588,покидать,идти,0.2
589,покидать,оставаться,0.008
590,покидать,игнорировать,0.12300000000000001
591,покидать,странствовать,0.185
592,покидать,появляться,0.015
593,покладистый,гибкий,0.4
594,пол,потолок,0.131
595,пол,палуба,0.623
596,политик,президент,0.746
597,полицейский,шериф,0.8539999999999999
598,полиэстер,хлопок,0.192
599,получать,давать,0.008
600,получать,назначать,0.023
601,помощница,служанка,0.6
602,понимать,знать,0.6769999999999999
603,понимать,слушать,0.43799999999999994
604,понимать,прощать,0.5690000000000001
605,понимать,удовлетворять,0.177
606,посещать,прибывать,0.546
607,постель,одеяло,0.338
608,посылать,получать,0.015
609,посылать,посещать,0.0
610,потолок,собор,0.008
611,почка,орган,0.769
612,появляться,посещать,0.47700000000000004
613,право,правосудие,0.49200000000000005
614,праздник,церемония,0.6849999999999999
615,предполагать,предсказывать,0.662
616,предприятие,промышленность,0.523
617,предприятие,компания,0.9229999999999999
618,представитель,адвокат,0.615
619,представлять,решать,0.038
620,предубеждение,мнение,0.49200000000000005
621,президент,мэр,0.392
622,прекрасный,великолепный,0.938
623,прекрасный,ужасный,0.0
624,преступление,кража,0.5
625,преступление,мошенничество,0.5690000000000001
626,преступление,нарушение,0.623
627,преуспевать,проваливать,0.0
628,преуспевать,пытаться,0.177
629,прибывать,покидать,0.0
630,прибывать,приходить,0.8079999999999999
631,приветствовать,встречать,0.7150000000000001
632,привычка,манера,0.8150000000000001
633,признавать,уведомлять,0.354
634,принимать,отвергать,0.0345
635,принимать,признавать,0.708
636,принимать,верить,0.254
637,принимать,прощать,0.508
638,принимать,рекомендовать,0.046
639,принимать,доставлять,0.008
640,приносить,посылать,0.062
641,приносить,восстанавливать,0.023
642,приносить,жаловаться,0.008
643,принц,король,0.508
644,принцесса,остров,0.0
645,приобретать,получать,0.7115
646,приобретать,находить,0.515
647,приобретать,покупать,0.8460000000000001
648,присутствие,дверь,0.092
649,притворяться,казаться,0.49200000000000005
650,притворяться,воображать,0.177
651,притворяться,изображать,0.6
652,приходить,посещать,0.7849999999999999
653,приходить,приносить,0.023
654,приятель,спутник,0.47700000000000004
655,приятный,великодушный,0.354
656,проваливать,обескураживать,0.06899999999999999
657,провод,шнур,0.792
658,провозглашать,объявлять,0.7230000000000001
659,продаваться,продавать,0.423
660,проигрывать,проваливать,0.392
661,происшествие,авария,0.49200000000000005
662,пропадать,исчезать,0.9309999999999999
663,прореха,соглашение,0.0
664,просить,умолять,0.8
665,просить,молиться,0.546
666,простой,легкий,0.7
667,проход,коридор,0.7616666666666669
668,прощать,забывать,0.5539999999999999
669,прояснять,объяснять,0.8310000000000001
670,пруток,тюрьма,0.008
671,пруток,клетка,0.008
672,псалом,завоевание,0.031
673,псалом,солома,0.0
674,птица,ястреб,0.523
675,птица,индейка,0.408
676,птица,курица,0.546
677,пузырь,пена,0.32299999999999995
678,путешествие,завоевание,0.06899999999999999
679,путешествие,поездка,0.8310000000000001
680,пчела,матка,0.27699999999999997
681,пчела,муравей,0.062
682,пытаться,думать,0.038
683,работа,управление,0.446
684,работник,механик,0.254
685,работник,фотоаппарат,0.062
686,работодатель,работник,0.193
687,раввин,священник,0.738
688,радость,гордость,0.177
689,разбирательство,вердикт,0.262
690,развлечение,футбол,0.16899999999999998
691,размер,величина,0.8150000000000001
692,размышлять,думать,0.915
693,разрушать,создавать,0.0
694,разрушать,организовывать,0.0
695,разрушать,строить,0.0
696,разрушение,построение,0.023
697,рак,болезнь,0.754
698,ранимый,бесстрастный,0.015
699,расширяться,расти,0.8079999999999999
700,реальность,фантазия,0.023
701,реальность,иллюзия,0.015
702,ребенок,взрослый,0.0
703,ребенок,мальчик,0.5379999999999999
704,ребячливый,безрассудный,0.508
705,река,поток,0.623
706,река,долина,0.023
707,река,море,0.262
708,решать,выбирать,0.6769999999999999
709,решающий,важный,0.708
710,рис,боб,0.108
711,рис,мальчик,0.008
712,ритм,мелодия,0.5
713,родитель,взрослый,0.354
714,рожать,носить,0.369
715,рожок,барабан,0.062
716,рот,губа,0.431
717,рот,зуб,0.315
718,рубеж,граница,0.977
719,ружье,пушка,0.338
720,ружье,нож,0.12300000000000001
721,ружье,шалость,0.038
722,ружье,рассвет,0.008
723,ружье,мех,0.054000000000000006
724,рука,плечо,0.2
725,рука,запястье,0.254
726,рука,мускул,0.154
727,рука,тело,0.115
728,рука,вена,0.108
729,рука,колено,0.046
730,рука,кость,0.162
731,рука,шея,0.062
732,руководство,управление,0.8690000000000001
733,салат,уксус,0.131
734,самолет,аэропорт,0.131
735,самолет,джет,0.5690000000000001
736,самоуверенный,уверенный,0.738
737,сахар,мед,0.26899999999999996
738,свежий,широкий,0.0
739,свитер,пиджак,0.154
740,священник,монах,0.738
741,север,запад,0.046
742,секунда,минута,0.26899999999999996
743,сердце,операция,0.1
744,сжиматься,расти,0.0
745,сила,мощь,0.7769999999999999
746,сила,способность,0.23800000000000002
747,сильный,гордый,0.32299999999999995
748,симулировать,притворяться,0.9229999999999999
749,ситуация,состояние,0.262
750,складывать,делить,0.015
751,скорый,скоростной,0.915
752,скот,бык,0.523
753,скрипка,инструмент,0.446
754,скромный,покладистый,0.24600000000000002
755,скрытный,странный,0.315
756,скудный,редкий,0.485
757,скучный,смешной,0.0
758,словарь,толкование,0.5690000000000001
759,слово,словарь,0.27699999999999997
760,слово,литература,0.331
761,слово,страница,0.215
762,слово,ключ,0.1
763,случаться,происходить,0.946
764,слушать,слышать,0.7
765,слушать,подчиняться,0.5
766,слушаться,подчиняться,0.6849999999999999
767,слякоть,грязь,0.7849999999999999
768,смерть,погребение,0.5309999999999999
769,смерть,трагедия,0.47700000000000004
770,смерть,бедствие,0.192
771,снег,погода,0.308
772,снег,шторм,0.215
773,собака,кошка,0.0
774,собака,лошадь,0.062
775,собираться,встречаться,0.708
776,собираться,посещать,0.062
777,советовать,рекомендовать,0.946
778,современный,старинный,0.0
779,соглашаться,спорить,0.015
780,соглашаться,отказывать,0.0
781,соединять,добавлять,0.462
782,создавать,делать,0.8310000000000001
783,создавать,строить,0.6920000000000001
784,создавать,представлять,0.015
785,создатель,изготовитель,0.946
786,солнце,небо,0.16899999999999998
787,сообразительный,интеллектуальный,0.8310000000000001
788,сообразительный,тупой,0.0
789,соответствовать,различаться,0.0
790,соперник,противник,0.9079999999999999
791,состояние,мальчик,0.08499999999999999
792,сосуд,вена,0.6769999999999999
793,сотрудничать,участвовать,0.369
794,сотрудничать,объединяться,0.638
795,сохранять,защищать,0.6849999999999999
796,спиртное,век,0.0
797,спиртное,группа,0.023
798,сплетня,новость,0.485
799,спор,соглашение,0.131
800,спор,критика,0.392
801,спорить,различаться,0.146
802,спорить,убеждать,0.731
803,сравнивать,анализировать,0.5379999999999999
804,стакан,рожок,0.508
805,становиться,казаться,0.2925
806,старый,новый,0.0
807,старый,свежий,0.0
808,статья,журнал,0.392
809,стейк,мясо,0.654
810,стекло,хрусталь,0.5690000000000001
811,стена,кирпич,0.192
812,стена,отделка,0.28500000000000003
813,стиль,мода,0.762
814,страница,абзац,0.2
815,странный,необычный,0.892
816,странный,скрытный,0.26899999999999996
817,странствовать,бродить,0.8150000000000001
818,стул,скамейка,0.3
819,ступня,голова,0.13799999999999998
820,судно,палуба,0.308
821,судно,автомобиль,0.08499999999999999
822,сумочка,сумка,0.938
823,счастие,удача,0.7769999999999999
824,счастие,умиротворенность,0.615
825,счастливый,радостный,0.8460000000000001
826,счастливый,довольный,0.8079999999999999
827,счастливый,злой,0.0
828,счастливый,молодой,0.046
829,сын,отец,0.146
830,табак,сигарета,0.731
831,такси,таксомотор,0.638
832,таксомотор,автобус,0.515
833,тарелка,миска,0.8310000000000001
834,твердый,прочный,0.7769999999999999
835,твердый,плотный,0.631
836,теленок,бык,0.5379999999999999
837,телефон,будка,0.262
838,тело,грудь,0.36200000000000004
839,тело,желудок,0.092
840,тело,плечо,0.154
841,тело,позвоночник,0.338
842,тело,нерв,0.2
843,терапевт,врач,0.523
844,терять,сохранять,0.0
845,терять,получать,0.008
846,тетя,племянник,0.13799999999999998
847,толпа,группа,0.638
848,толпа,парад,0.47700000000000004
849,тоскливый,скучный,0.8619999999999999
850,трава,травинка,0.8310000000000001
851,трава,мох,0.5
852,трапеза,ужин,0.8150000000000001
853,трапеза,талия,0.08499999999999999
854,тратить,копить,0.0
855,требовать,запрашивать,0.615
856,трубка,сигара,0.5309999999999999
857,трудный,простой,0.0
858,трюк,размер,0.023
859,тупой,дурацкий,0.754
860,тупой,глупый,0.8539999999999999
861,тупой,интеллектуальный,0.0
862,тупой,умный,0.0
863,туча,буря,0.23800000000000002
864,тюрьма,выбор,0.062
865,тяжелый,трудный,0.8619999999999999
866,тяжелый,легкий,0.0
867,убежденный,бесспорный,0.5920000000000001
868,убежище,хижина,0.7150000000000001
869,убивать,уничтожать,0.792
870,убивать,душить,0.708
871,убивать,вешать,0.3
872,убивать,защищать,0.154
873,уверенность,самость,0.6
874,угождать,умолять,0.077
875,угождать,развлекать,0.546
876,удовлетворять,угождать,0.6769999999999999
877,ужин,завтрак,0.031
878,ужин,трапеза,0.7230000000000001
879,ужин,суп,0.26899999999999996
880,ужин,курятина,0.115
881,узкий,широкий,0.0
882,узнавать,слушать,0.162
883,улица,переулок,0.5690000000000001
884,улица,автомобиль,0.062
885,ум,навык,0.28500000000000003
886,ум,проницательность,0.615
887,уменьшаться,сжиматься,0.8460000000000001
888,умножать,делить,0.046
889,умножать,складывать,0.292
890,умолять,просить,0.8079999999999999
891,усилие,трудность,0.43799999999999994
892,устраивать,организовывать,0.762
893,устраивать,нуждаться,0.023
894,участвовать,присоединяться,0.6459999999999999
895,учащийся,ученик,0.985
896,учащийся,преподаватель,0.16899999999999998
